0.0523599 0.054452 -0.258313 0.202865 -0.0438795 0.0537911 0.0702912 -0.193525 3.73719e-17 0.191623 -6.28521e-17
0.15708 0.0354365 -0.320607 0.145217 -0.0470152 0.0235809 0.106243 -0.059432 -2.68873e-18 0.0589783 -1.48661e-17
0.261799 0.0255719 -0.279996 0.137977 -0.0360804 0.0449754 0.0790507 -0.0280526 6.80531e-19 0.0242706 -6.53274e-18
0.366519 0.0223751 -0.264787 0.111359 -0.0314475 0.0208993 0.0714761 -0.0134865 3.21763e-19 0.00324628 -1.55179e-18
0.471239 0.0185267 -0.254975 0.0944313 -0.0378126 0.0210695 0.0332522 -0.0065381 4.34809e-19 0.00276841 -7.3776e-19
0.575959 -0.0021491 -0.246123 0.0921725 -0.0318896 0.0406812 0.0414606 0.002246 -2.14556e-19 -0.00163615 2.93883e-19
0.680678 0.0116014 -0.225975 0.0830277 -0.0222205 0.0207928 0.0264638 -0.00941993 -3.2402e-19 0.0115128 -1.25253e-18
0.785398 0.00742546 -0.227641 0.0785637 -0.0210572 0.0149642 0.0263291 -0.00248254 1.15641e-19 0.00726571 -6.27732e-19
0.890118 -0.00331325 -0.216095 0.0654809 -0.0224254 0.00383207 0.0241872 0.00494402 -1.89989e-19 -0.00551598 5.99414e-19
0.994838 0.00115025 -0.221875 0.0605107 -0.0195574 0.00061679 0.0251272 -0.00487691 3.35471e-19 0.00878645 -4.92009e-19
1.09956 0.0102462 -0.224811 0.0631569 -0.0199743 0.0155521 0.0310501 -0.00285775 -1.51292e-19 -0.00107612 -1.05966e-19
1.20428 0.00132556 -0.204964 0.05614 -0.0178005 0.013854 0.0172473 0.00658859 5.16717e-19 -0.0038112 5.75073e-19
1.309 0.00361642 -0.208662 0.0469303 -0.0119452 0.0112527 0.0198636 0.00104495 -9.67997e-20 -0.00282155 9.33023e-20
1.41372 0.00794969 -0.206551 0.0506193 -0.0222047 0.00934986 0.0121047 -0.00288604 9.64613e-21 0.0029952 -1.91794e-19
1.51844 0.00406198 -0.191476 0.0421775 -0.00673056 0.0161942 0.0210131 -0.000731467 -6.64229e-20 -0.00117414 9.68844e-21
1.62316 0.0170799 -0.186623 0.0532226 -0.015104 0.0177853 0.00884017 -0.00467951 3.72307e-19 0.00521555 -3.75635e-19
1.72788 0.00998967 -0.194293 0.0359462 -0.0102319 0.00926839 0.00950803 0.000120241 7.43661e-20 0.00134483 -4.74409e-20
1.8326 0.00214623 -0.18351 0.0264634 -0.0148137 0.000593757 0.00987393 -0.0102351 -1.83784e-19 0.0102254 -4.45527e-19
1.93732 0.0053182 -0.202512 0.0344378 -0.00969223 0.00430228 0.00560877 0.00334511 7.43485e-20 -0.00457249 2.5221e-19
2.04204 0.014865 -0.182711 0.0332054 -0.000922333 -0.00278817 -0.00316722 0.000490554 3.9205e-21 0.00146719 -6.02742e-20
2.14675 0.0101969 -0.184432 0.0252428 -0.0140471 0.00905918 -0.00231514 0.00547866 -5.0205e-20 -0.00868783 3.1285e-19
2.25147 0.00312814 -0.180134 0.0212574 -0.0108325 0.00284229 0.0145228 -0.000631015 -7.05972e-20 -9.12503e-06 -1.50271e-20
2.35619 0.0177945 -0.16825 0.0250935 -0.00771887 0.000497404 0.00114429 0.000803084 7.14716e-20 -0.000954716 4.7596e-20
