0.0523599 0.160789 -0.0813587 0.0699957 -0.0140161 -0.00441953 0.0222001 0.0963232 0.00413517 -0.0335495 8.62305e-19 -0.0623818 1.68496e-17 0.00722632 0.000851385 0.0394533 0.00518882
0.15708 0.179101 -0.107113 0.0520584 -0.0263292 -0.00514964 0.0258325 0.0870929 0.00426724 -0.0122969 -9.65161e-19 -0.019216 4.4318e-18 0.00246704 0.000555422 0.0108143 0.00226245
0.261799 0.180557 -0.101334 0.043496 -0.016646 -0.00409601 0.017861 0.082011 0.00261014 -0.00519808 -5.69263e-19 -0.00870371 3.49743e-19 0.00128985 0.000103571 0.00433791 0.000845335
0.366519 0.185529 -0.104099 0.0376634 -0.0165605 -0.00551545 0.0155482 0.0767641 0.000530988 -0.000439294 1.01516e-19 -0.00432676 4.95901e-19 0.00065101 2.93306e-05 0.00072749 -4.09784e-05
0.471239 0.18893 -0.107566 0.0314804 -0.00675674 -0.00591783 0.00832568 0.0723026 -0.00131369 -0.000628742 2.35475e-20 -0.00199745 1.72671e-19 0.000313749 3.07767e-06 0.00050799 9.19571e-05
0.575959 0.179603 -0.104916 0.0250861 -0.00769373 -0.00232117 0.00720186 0.070165 -0.00559889 0.000362732 -1.69724e-20 0.00066945 -1.44678e-19 -0.000106124 -1.55209e-06 -0.000252888 -5.05329e-05
0.680678 0.181316 -0.10968 0.0287443 -0.00265318 -0.0058999 0.00537819 0.0676075 -0.0064824 -0.00281494 -2.85661e-19 -0.00275922 9.66305e-20 0.000459142 -3.34541e-05 0.0017333 0.000397534
0.785398 0.17466 -0.111738 0.029191 -0.00444328 -0.00608496 0.00567541 0.0658962 -0.00950966 -0.00198668 5.86665e-21 -0.000526497 1.73912e-19 5.24123e-05 -3.34399e-05 0.00106547 0.000248549
0.890118 0.173301 -0.108818 0.0261883 -0.00752974 -0.0057606 0.00591795 0.0621127 -0.0125942 0.00132458 1.6923e-22 0.00140222 -1.69033e-19 -0.000226081 8.85936e-06 -0.000785471 -0.000139873
0.994838 0.168778 -0.115006 0.0249047 -0.00637525 -0.00555872 0.00552958 0.0602504 -0.013774 -0.00232424 -2.26205e-20 -0.00115026 1.67143e-19 0.000147358 -4.14577e-05 0.00123581 0.000236934
1.09956 0.166905 -0.118601 0.0185898 -0.0058482 -0.00296573 0.0044471 0.0575134 -0.0152753 0.000416711 -1.70059e-20 -0.000898798 6.57601e-20 0.00017737 1.18004e-05 -0.000140473 -4.26886e-05
1.20428 0.165117 -0.115622 0.0188244 -0.00355855 -0.00391215 0.00287604 0.0545625 -0.0174361 0.000699774 7.14055e-20 0.00188079 2.74153e-20 -0.000364846 5.5386e-07 -0.000480827 -6.7756e-05
1.309 0.160311 -0.122427 0.0176048 -4.70894e-05 -0.00382305 0.00190784 0.0527665 -0.0173285 0.000758211 -1.5273e-20 0.000160537 -2.23031e-20 -1.17262e-05 1.85896e-05 -0.000369738 -6.06494e-05
1.41372 0.15926 -0.119285 0.0159461 -0.0045594 -0.00350058 0.00266685 0.0493922 -0.0202087 -0.000658525 1.99551e-20 -0.000732711 5.52537e-20 0.000139925 -2.88298e-06 0.000363643 4.99515e-05
1.51844 0.155648 -0.122736 0.0140235 0.000802612 -0.00280782 0.000832193 0.0476234 -0.0199929 0.00040051 -1.85448e-20 -0.000308653 2.30224e-20 8.16252e-05 9.25788e-06 -0.000163773 -2.15461e-05
1.62316 0.154645 -0.120274 0.0145597 -0.00295495 -0.00333256 0.00143214 0.0446557 -0.02258 -0.00111648 8.74921e-20 -0.00111773 1.37951e-19 0.000231376 -4.45127e-06 0.000604585 6.92855e-05
