0 1.2080664625485573 1.3730032015846285 1.225551675832314 1.2541915222322184
0.10472 0.9165091129065861 0.9172259287964648 0.9675749487357084 0.8131347819453103
0.20944 0.4449871033223656 0.4683876955683413 0.47704383113703086 0.4360906838082302
0.314159 0.3086940699063441 0.3031905857005507 0.3187065360424624 0.36597125300893596
0.418879 0.23924428547649484 0.222747657971877 0.2119291316776535 0.2123735783762129
0.523599 0.17989193009449822 0.1655793467510077 0.178635706964511 0.20912125843478638
0.628319 0.1568062209781168 0.13497461255782503 0.13360054590161255 0.16196821294079394
0.733038 0.10691778949772035 0.10898280086465235 0.10252609695928017 0.12257614829893665
0.837758 0.09991014312703712 0.09317563464132277 0.10017413707195032 0.09402210360293417
0.942478 0.08815244995994283 0.08106348629034552 0.08493193401696908 0.0829599499207085
1.0472 0.07154455084091418 0.08049284692906997 0.07445265255272408 0.07622499487600295
1.15192 0.07000164928376384 0.06786139135405196 0.06858275222986944 0.0658530319913146
1.25664 0.06191767005931077 0.057435595578714985 0.05783847627645048 0.06587350155300477
1.36136 0.050510303797579974 0.055364822600747675 0.054572223307291355 0.056502729801180304
1.46608 0.0534261170402545 0.046934712421544636 0.04291046147892618 0.052872538482783164
1.5708 0.04397443172119679 0.04708860337260488 0.044902422398257695 0.04441329544342914
1.67552 0.046711051164389644 0.04490698666013386 0.042082681620993524 0.043556628373815
1.78024 0.03680128906659609 0.03720236881342063 0.03631422542455947 0.04079994942209829
1.88496 0.03878379806023405 0.035494753491961795 0.038345863964443394 0.03929992037134148
1.98968 0.032424402647480616 0.03353972982429141 0.03249681726613653 0.03698410891888651
2.0944 0.0328869885691367 0.03369544225392942 0.03168186358991716 0.03379382485712468
2.19911 0.03367962414011713 0.03131998712991691 0.030175549809164242 0.03214362157908607
2.30383 0.02877605280846258 0.03268606972019957 0.030351423110831572 0.027973247981952522
2.40855 0.02852523783220281 0.02681615633131663 0.02548601875922678 0.02707639593016083
2.51327 0.026906103347850575 0.026937033269238856 0.028882178503376665 0.027799690652886073
2.61799 0.027261477694350437 0.025616117958392037 0.025534290012671434 0.02393031070758622
2.72271 0.024878923299599485 0.0245753725003657 0.025664866626751572 0.025134653510319262
2.82743 0.024143653561522375 0.024598264397130344 0.022746156687475313 0.023759325128942462
2.93215 0.023495529557852227 0.02346681884633912 0.024618646454390106 0.022921620907131134
3.03687 0.021431978648743178 0.02125360318748933 0.023432874359312114 0.023277903831011675
3.14159 0.021197347631387753 0.02161693415187347 0.02056914977688383 0.022503416768033302
3.24631 0.02117864137737888 0.02046554406210143 0.02197854443213651 0.021769683062918644
3.35103 0.020585742419575014 0.021487624157297654 0.020743504885734062 0.02022655417377059
3.45575 0.02051505347131607 0.0203948842124881 0.01940888911673642 0.019109835368959563
3.56047 0.01825781874594679 0.0183109212467075 0.019725244816927456 0.017259784277404922
3.66519 0.016719467585438772 0.017668236321863606 0.017881247712144114 0.01807931697698235
3.76991 0.019402157825452272 0.01791149436387692 0.016936599478167426 0.017404985110323064
3.87463 0.01822280215547787 0.01832110199730442 0.017579216863756707 0.01718676385527769
3.97935 0.017415207186743078 0.01663901648634929 0.01793377728228441 0.017275733687659573
4.08407 0.015485499435045054 0.014762791901439622 0.01638282908794958 0.016833803391464834
4.18879 0.015842507566863666 0.015814870311536094 0.01711937149183119 0.014811806845686115
4.29351 0.01574786245000278 0.01653015707779052 0.01550054283952499 0.017027234942435607
4.39823 0.01524479074516915 0.014523751367882757 0.015017851713938537 0.015069599341988989
4.50295 0.014470707954448794 0.015019079729488852 0.015576335203534391 0.015848930844703436
4.60767 0.014801562987570774 0.014955356302045 0.015307434940937613 0.013740280957329933
4.71239 0.014558162949072723 0.014217378919337085 0.013911809475940293 0.01282257626175527
4.81711 0.013854810190469488 0.014507011455418915 0.014787176643235481 0.014547009055220455
4.92183 0.013420676475072823 0.013667842950868196 0.012313013673374167 0.013989434415211947
5.02655 0.012223721670023535 0.01398307754839274 0.01314197585857615 0.012556424438234386
5.13127 0.012997562961477223 0.012600189409706686 0.012703874579725818 0.013402401242645154
5.23599 0.0125853280291419 0.012561136631535864 0.012839567401621265 0.013104920039829614
5.34071 0.013000114214701415 0.01175097065753917 0.011947214374956033 0.012000449564045583
5.44543 0.01232710597151043 0.011132018679984949 0.012129779605800674 0.013468801495753713
5.55015 0.011943588512936193 0.01136991214800899 0.01094905396142372 0.011721836319979098
5.65487 0.010756755638818857 0.011056159589317079 0.011364802650997324 0.011608503869898099
5.75959 0.010196049326019585 0.010998333802122727 0.010775724074481186 0.011049997643473645
5.86431 0.00999716302314695 0.011148207010470184 0.01070652682500114 0.010890513890806995
5.96903 0.009641561116515058 0.01129405916282521 0.010347834422263759 0.010597316854501338
6.07375 0.011014474041393617 0.009934272394193078 0.011029509371469173 0.011170312194767263
6.17847 0.010260570204785291 0.010510720775875162 0.009694707358106968 0.010489022948341547
6.28319 0.010252677852974191 0.00967885645614135 0.009053181761231544 0.011128504627581777
6.38791 0.009576355899230473 0.009971839898341581 0.009790330889446624 0.009996009729161835
6.49262 0.009384785923527825 0.010020147722484059 0.009462720361447293 0.009572408818555676
6.59734 0.00882411033430661 0.008725389291025617 0.00923855391581663 0.009753697103747147
6.70206 0.009156394440562838 0.008899623371522013 0.009676129331751623 0.010228366047387801
6.80678 0.009155876290517648 0.008789894585328676 0.008953765807011361 0.0091362393591089
6.9115 0.008606562911773197 0.008496273264870681 0.009070301750167514 0.009061153840032891
7.01622 0.00879346614521131 0.008446694792961349 0.008571070349832732 0.00813452966521149
7.12094 0.008668620802422597 0.009571449937188921 0.009193989496467053 0.008298316330080517
7.22566 0.008236471597180958 0.00839205771228043 0.008028107825909219 0.009247448064725565
7.33038 0.008022576144917018 0.007951533384671569 0.008109502745221382 0.007810581156265428
7.4351 0.007516582327789518 0.008015671451199743 0.008510679996181866 0.007754949948967482
7.53982 0.007689131792628614 0.007073605199959521 0.008366270470270389 0.008157025748124264
7.64454 0.007792407206814844 0.007388762219235308 0.007434284504429803 0.007933175236663986
7.74926 0.008075278107129767 0.0073255277082458275 0.007287976996651138 0.0074822697007388235
7.85398 0.007627491464534135 0.007126435805231508 0.0075373271964112535 0.007073944849923293
7.9587 0.0074234532921157136 0.007710527926916331 0.0076966987328213575 0.007403532103277932
8.06342 0.006669830122748384 0.006938377289949444 0.0070649396426115925 0.0075998857585326245
8.16814 0.007054997594530892 0.00700949699255731 0.0071639025834064765 0.007706039291637086
8.27286 0.006993897544819322 0.0069701301150318935 0.0061762711624543075 0.006737628780526012
8.37758 0.006923421265550991 0.007714356265053598 0.006955540880501481 0.007215187374682741
8.4823 0.006709071047689454 0.0067813575763267745 0.00629228513010603 0.006306744343585546
8.58702 0.006413013430984792 0.007199083130756612 0.006661442725312339 0.006941742303938057
8.69174 0.006540913913599742 0.006257832865726448 0.0066932876707185415 0.006339857465230996
8.79646 0.006295982963632003 0.006255148819798908 0.005673424692115108 0.0060857288508456295
8.90118 0.006607843009176228 0.006150805757769568 0.006137329051710227 0.0064763512545316804
