0 1.26520321554943
0.10472 0.903611193096017
0.20944 0.45662732845899207
0.314159 0.3241406111645734
0.418879 0.22157366337555964
0.523599 0.18330706056120075
0.628319 0.14683739809458707
0.733038 0.11025070890514739
0.837758 0.09682050461081106
0.942478 0.08427695504699147
1.0472 0.07567876129967782
1.15192 0.06807470621474992
1.25664 0.06076631086687022
1.36136 0.05423751987669984
1.46608 0.04903595735587711
1.5708 0.045094688233872145
1.67552 0.04431433695483303
1.78024 0.037779458181668626
1.88496 0.03798108397199519
1.98968 0.033861264664198754
2.0944 0.033014529817527
2.19911 0.03182969566457109
2.30383 0.029946698405361558
2.40855 0.02697595221322677
2.51327 0.02763125144333806
2.61799 0.025585549093250032
2.72271 0.025063453984258997
2.82743 0.023811849943767616
2.93215 0.02362565394142815
3.03687 0.02234909000663906
3.14159 0.021471712082044587
3.24631 0.021348103233633873
3.35103 0.02076085640909433
3.45575 0.019857165542375033
3.56047 0.018388442271746668
3.66519 0.017587067149107207
3.76991 0.017913809194454924
3.87463 0.017827471217954166
3.97935 0.017315933660759085
4.08407 0.015866230953974773
4.18879 0.015897139053979267
4.29351 0.016201449327438486
4.39823 0.014963998292244858
4.50295 0.01522876343304386
4.60767 0.014701158796970832
4.71239 0.013877481901526342
4.81711 0.014424001836086085
4.92183 0.013347741878631782
5.02655 0.012976299878806706
5.13127 0.012926007048388716
5.23599 0.012772738025532165
5.34071 0.012174687202810551
5.44543 0.012264426438262437
5.55015 0.011496097735587001
5.65487 0.011196555437257838
5.75959 0.010755026211524282
5.86431 0.010685602687356315
5.96903 0.01047019288902634
6.07375 0.010787142000455788
6.17847 0.010238755321777239
6.28319 0.010028305174482213
6.38791 0.00983363410404513
6.49262 0.00961001570650371
6.59734 0.009135437661223997
6.70206 0.00949012829780607
6.80678 0.00900894401049165
6.9115 0.008808572941711067
7.01622 0.008486440238304216
7.12094 0.008933094141539775
7.22566 0.008476021300024037
7.33038 0.007973548357768848
7.4351 0.007949470931034649
7.53982 0.007821508302745698
7.64454 0.007637157291785986
7.74926 0.007542763128191384
7.85398 0.007341299829025045
7.9587 0.007558553013782835
8.06342 0.00706825820346051
8.16814 0.007233609115532941
8.27286 0.006719481900707884
8.37758 0.0072021264464472035
8.4823 0.006522364524426954
8.58702 0.006803820397747949
8.69174 0.0064579729788189315
8.79646 0.0060775713315979136
8.90118 0.006343082268296924
9.0059 0.006187766657657884
9.11062 0.006042552722174672
9.21534 0.006088282416533405
9.32006 0.006134186571692276
9.42478 0.005870982769050643
9.5295 0.005984846259289108
9.63422 0.005721827775338308
9.73894 0.005449551457611271
9.84366 0.005521522900374199
9.94838 0.005307644159245435
10.0531 0.005210749466441028
10.1578 0.005165605184557025
10.2625 0.005126171585957291
10.3673 0.005113881247290263
10.472 0.004870044630168902
10.5767 0.004826437680931975
10.6814 0.004645159524723782
10.7861 0.004830655528104933
10.8909 0.004703398925141352
10.9956 0.004768814104692949
11.1003 0.004491757634965975
11.205 0.004589414691285006
11.3097 0.00452405427918258
11.4145 0.004232229136308505
11.5192 0.004377840233836742
11.6239 0.004230402970288147
11.7286 0.004202971407816085
11.8333 0.004002424228390072
11.9381 0.00403928091792633
12.0428 0.004064633517559728
12.1475 0.003782974114248303
12.2522 0.003998302262278324
12.3569 0.0037836391419040446
12.4617 0.00373604199004122
12.5664 0.0036825639069979566
12.6711 0.00353292869939891
12.7758 0.0036370632716178027
12.8805 0.0034789875422803337
12.9852 0.0035758543864266483
13.09 0.0034259994805702545
13.1947 0.0034828504515971295
13.2994 0.0033685793296250673
13.4041 0.0032688836903866036
13.5088 0.003386168015311666
13.6136 0.003366808194878625
13.7183 0.0032236994929911588
13.823 0.0032549126787113397
13.9277 0.0031184950949122627
14.0324 0.0030514025474793027
14.1372 0.0031071469976343548
14.2419 0.003154422880032411
14.3466 0.002974922165093315
14.4513 0.0028608489343237235
14.556 0.002918437478212474
14.6608 0.0028068321789079657
14.7655 0.002861803903326879
14.8702 0.002695647452658121
14.9749 0.0027884137876351515
15.0796 0.00280374722303973
