0.0523599 10.2089 -0.707228 -1.45161 -0.47544 -1.7128 -0.293061 0.233369 0.0651346 -0.193553 0.0570616
0.15708 10.5856 -1.43418 -1.05425 -0.870262 -1.33441 -0.511448 0.206233 -0.0565216 -0.102844 -0.0278149
0.261799 10.6553 -1.44836 -0.930517 -0.63658 -1.1694 -0.238564 0.0766257 0.0795375 -0.0809895 0.0306225
0.366519 10.6117 -1.68084 -0.94944 -0.778479 -1.08079 -0.327186 0.0574334 0.00150443 -0.0889031 0.0170074
0.471239 10.7182 -1.79009 -0.736933 -0.712233 -0.862907 -0.164139 0.00379902 -0.0479288 -0.0270188 -0.0396427
0.575959 10.6654 -1.81717 -0.729767 -0.573064 -0.819091 -0.0907596 0.0213947 0.0736579 -0.0818657 0.111033
0.680678 10.5451 -1.87351 -0.85108 -0.624787 -0.860843 -0.102939 0.12556 0.00720909 0.0226427 -0.0366481
0.785398 10.6217 -1.85131 -0.637242 -0.582984 -0.661848 -0.0710935 -0.0384025 -0.0328423 -0.0858407 -0.0266091
0.890118 10.4619 -1.77511 -0.701547 -0.477731 -0.661037 -0.00266485 0.0102907 0.0264598 0.00306398 0.0344452
0.994838 10.564 -2.09806 -0.470313 -0.627058 -0.376744 -0.25318 0.0174357 -0.0148295 -0.0358996 -0.0373307
1.09956 10.5752 -1.94746 -0.520497 -0.478574 -0.34062 0.00672245 0.113651 -0.0436094 -0.00676861 -0.04287
1.20428 10.6909 -1.97226 -0.371555 -0.489581 -0.286131 -0.150859 -0.0774106 0.113389 0.000716591 0.0901745
1.309 10.3805 -1.85525 -0.503556 -0.426167 -0.321699 -0.0128912 -0.00558846 0.0236674 0.0544534 0.0281541
1.41372 10.4704 -2.14341 -0.289673 -0.465352 -0.210554 0.00555276 0.0409988 -0.0365386 -0.024021 -0.0931138
1.51844 10.6947 -1.92329 -0.359792 -0.2658 -0.241759 -0.0860165 -0.0587052 -0.0574573 -0.0659571 -0.069776
1.62316 10.5745 -1.83509 -0.353002 -0.292661 -0.0899419 -0.159241 0.0146239 0.0832367 0.0494674 0.0469324
1.72788 10.505 -1.78878 -0.346366 -0.261651 -0.0109433 0.0705575 0.00160377 -0.0511592 -0.047148 -0.0368566
1.8326 10.3686 -1.72184 -0.454416 -0.226178 -0.202998 -0.0863191 -0.0418609 -0.0466695 -0.00341429 0.110206
1.93732 10.4461 -1.84237 -0.347837 -0.257872 0.152456 -0.0129216 0.0415941 0.0209438 -0.000760726 -0.00768073
2.04204 10.3785 -1.66965 -0.421869 -0.128302 0.0649274 0.349621 -0.0445116 0.0181344 0.0353764 0.04005
2.14675 10.3796 -1.77661 -0.351093 -0.174136 -0.1975 0.201255 0.00708436 0.0679721 0.072809 0.0528289
2.25147 10.2227 -1.61105 -0.451671 -0.22688 0.017114 0.285736 0.0929225 -0.0926958 -0.0475137 0.0725749
2.35619 10.2879 -1.91344 -0.117503 -0.432697 -0.338208 0.068841 0.0147978 0.0729336 0.0727755 -0.0991474
2.46091 10.3107 -1.69401 -0.336316 -0.135196 -0.156748 -0.102413 0.172673 0.012217 -0.131348 0.017019
2.56563 10.235 -1.92744 -0.26451 -0.393813 -0.248013 0.217043 -0.104877 -0.049796 0.224857 -0.0143841
2.67035 10.4518 -1.75666 -0.160936 -0.173209 -0.34824 -0.0760421 -0.101983 0.0242517 0.0397911 -0.0463832
2.77507 10.1876 -1.42547 -0.11555 -0.115096 -0.204934 -0.183888 0.0238172 -0.00282163 -0.158462 0.0895993
2.87979 10.0159 -1.70421 -0.221746 -0.188292 -0.0253868 -0.165094 0.0853652 -0.133449 0.0390396 -0.0346557
2.98451 10.0953 -1.74398 -0.274712 0.0606191 0.0411464 -0.069633 -0.021791 0.109336 0.0209588 0.0319222
3.08923 9.98268 -1.81709 -0.326332 -0.381385 -0.0889006 0.0446096 0.0408792 -0.0542047 -0.0133868 0.0384474
3.19395 10.2639 -1.90967 0.0548867 0.0894393 0.0293852 -0.174633 -0.0804425 0.0312857 -0.176588 0.00552284
3.29867 10.0931 -1.64708 -0.390219 -0.231319 -0.065688 -0.217858 -0.0916206 -0.0135609 0.0907488 0.0820746
3.40339 10.1142 -1.69266 -0.168141 -0.140648 0.424706 0.0319709 0.19361 0.0321 -0.0773212 -0.00897843
3.50811 10.2345 -1.76318 -0.160465 -0.161409 0.0759535 0.526422 -0.136609 -0.231916 0.153154 0.0899495
3.61283 9.94509 -1.70053 -0.368001 0.0867474 -0.0444323 0.0570625 0.0197337 -0.0426105 -0.00248908 -0.25588
3.71755 10.1457 -1.62208 -0.300301 -0.230805 -0.374377 0.325029 0.128309 0.00673536 0.0783718 0.0330391
3.82227 10.1126 -1.63876 0.240507 -0.137939 -0.278762 -0.0419859 -0.0508377 0.021929 0.0377118 0.141051
3.92699 9.94985 -1.59616 0.157102 -0.000637659 -0.195033 -0.176402 0.000913318 -0.1486 0.0496615 -0.236313
4.03171 9.71263 -1.61075 -0.286355 0.104499 0.128006 -0.281383 0.0866595 0.0227508 0.118098 0.0184521
4.13643 10.0806 -2.1927 0.230133 0.147521 0.176543 -0.170642 -0.00408807 0.0188638 -0.149383 0.128202
4.24115 10.1076 -1.46894 -0.448965 0.13974 0.258345 -0.151815 0.00970956 -0.0898159 0.0817739 0.0282461
4.34587 9.91986 -1.75544 -0.122862 0.0127931 0.289849 0.16142 -0.105697 0.232483 0.225585 -0.124586
4.45059 10.0503 -1.67676 -0.41185 0.0352705 -0.139252 0.102216 -0.0642193 -0.165068 -0.0964545 0.0821188
4.55531 9.77106 -1.47278 -0.35552 0.00545879 0.0251167 -0.319381 0.160871 0.18496 0.0745711 -0.236999
4.66003 9.60201 -1.77716 -0.495995 -0.441289 0.533208 0.322526 -0.296438 -0.0414044 0.0620235 0.0981908
4.76475 9.87892 -2.03911 0.100773 -0.670572 0.209682 0.341063 0.149408 -0.109663 -0.0259524 0.170217
4.86947 9.96789 -1.93586 0.171671 -0.342726 -0.00441588 0.277299 -0.0141727 -0.172721 -0.272533 0.165627
4.97419 9.79097 -1.80405 0.202078 -0.190525 -0.273067 0.541312 -0.144972 -0.021616 0.112675 -0.287137
5.07891 9.70277 -1.78638 0.610243 0.432521 -0.264397 -0.217829 -0.0456927 0.0100549 -0.0146336 0.200447
5.18363 9.92579 -1.35567 0.0583682 0.200429 -0.198754 0.451804 -0.00607377 0.182453 -0.10002 -0.192461
5.28835 9.30061 -1.72221 0.219164 0.359203 -0.67773 -0.335701 -0.258648 -0.432457 -0.0553552 -0.110776
5.39307 10.1006 -1.91256 -0.855036 0.845813 -0.195283 -0.486118 0.12666 0.0922675 -0.108904 0.00948566
5.49779 9.98834 -1.73575 -0.303871 -0.10432 0.298733 -0.782038 -0.0200948 0.0427737 -0.0468919 0.0538654
5.60251 10.2127 -1.19036 -0.905031 0.373261 0.434863 -0.0584793 0.166026 0.2179 0.0648979 -0.0977196
5.70723 8.8326 -1.41567 -0.524778 -1.07488 0.0845166 -0.421384 -0.0594842 -0.000464687 -0.346917 -0.255341
5.81195 9.40447 -2.07665 -0.508631 -0.272277 0.755358 -0.195443 -0.0617063 -0.0693904 0.227576 0.258973
5.91667 9.87809 -2.09201 0.0860121 -0.990641 0.0689521 0.455651 -0.318166 -0.156503 0.0729352 -0.11041
6.02139 10.1094 -1.93351 0.518403 -0.501824 0.301941 0.429703 -0.18381 0.0428272 -0.080196 0.0101238
6.12611 9.81547 -1.4207 0.618371 -0.0520183 0.142477 0.232515 0.178771 0.349209 -0.0988308 0.223854
6.23083 9.62399 -1.71317 0.636499 0.462626 -0.745054 0.555218 0.076942 -0.429474 -0.130388 -0.123179
6.33555 9.74923 -1.18917 -0.00324364 0.183949 0.209994 -0.458193 -0.14315 0.252229 -0.112256 0.0185058
6.44026 9.33808 -1.08638 0.210715 0.306738 -0.0989992 0.0881179 -0.315323 -0.109821 0.340484 0.132729
6.54498 8.90555 -2.05397 -0.419865 0.373888 -0.312956 0.197821 0.192469 0.164457 -0.236692 -0.293634
6.6497 9.35543 -1.51224 -0.644815 0.193615 -0.240211 0.0321603 -0.126072 -0.0322721 0.337936 -0.105264
6.75442 9.18219 -2.05784 -0.337013 -0.732818 -0.439744 -0.396065 -0.0420402 0.32101 -0.637581 0.219653
6.85914 9.5521 -2.20077 -0.131633 -0.072909 -0.246478 -0.298547 0.0188033 -0.0176086 0.542232 0.234375
6.96386 9.44646 -1.59363 -0.230937 -0.305917 -0.0392985 -0.250912 -0.235812 -0.164126 -0.388331 -0.441768
7.06858 9.4846 -2.13826 0.533353 -0.483743 -0.120389 -0.679658 0.591017 -0.0581954 0.393135 0.0264485
7.1733 9.38253 -1.80695 0.471479 0.731934 0.489701 -1.26659 -0.267348 -0.207088 -0.0980057 -0.0715633
7.27802 9.6661 -1.89552 0.04275 -0.329882 1.50217 0.502823 0.528975 0.460765 -0.155285 -0.122311
7.38274 9.83697 -1.48398 0.416084 0.71365 -0.235509 0.52158 -0.311138 -0.483706 -0.156817 -0.159557
7.48746 9.54379 -1.30192 -0.207826 1.03686 0.574361 -0.456124 0.153774 0.429329 -0.0430447 0.171778
