0.0523599 -0.0545321 -0.00964981 0.0545321 0.00964981 0.00352227 0.0107041 -0.00352227 -0.0107041 0.0020252 0.00648491 -0.0020252 -0.00648491 -0.0121803 0.000918587 0.0121803 -0.000918587
0.15708 -0.0460011 -0.0223352 0.0460011 0.0223352 -0.00522595 0.0146508 0.00522595 -0.0146508 0.00451956 -0.00320544 -0.00451956 0.00320544 -0.00422591 -0.000585289 0.00422591 0.000585289
0.261799 -0.0367301 -0.0296671 0.0367301 0.0296671 -0.00756945 0.012762 0.00756945 -0.012762 -0.000221936 0.00412672 0.000221936 -0.00412672 -0.00253884 0.000119642 0.00253884 -0.000119642
0.366519 -0.0305637 -0.0286669 0.0305637 0.0286669 -0.00845021 0.0133005 0.00845021 -0.0133005 -0.00090105 0.000711295 0.00090105 -0.000711295 -0.00210096 2.02072e-05 0.00210096 -2.02072e-05
0.471239 -0.027285 -0.0319872 0.027285 0.0319872 -0.0108354 0.0112931 0.0108354 -0.0112931 -0.000620018 -0.00233154 0.000620018 0.00233154 -0.000284887 -0.000764604 0.000284887 0.000764604
0.575959 -0.0199202 -0.0341251 0.0199202 0.0341251 -0.00971499 0.00949938 0.00971499 -0.00949938 -0.00129147 0.00409341 0.00129147 -0.00409341 -0.00162617 0.00137116 0.00162617 -0.00137116
0.680678 -0.0181202 -0.0315355 0.0181202 0.0315355 -0.00933811 0.0097753 0.00933811 -0.0097753 0.0028089 -0.000484033 -0.0028089 0.000484033 0.0003288 -0.000387342 -0.0003288 0.000387342
0.785398 -0.0165469 -0.0335798 0.0165469 0.0335798 -0.00933958 0.00884553 0.00933958 -0.00884553 -0.00226582 -0.00104675 0.00226582 0.00104675 -0.00100888 -0.000554903 0.00100888 0.000554903
0.890118 -0.0140204 -0.0334332 0.0140204 0.0334332 -0.00873344 0.0087259 0.00873344 -0.0087259 0.000220539 0.000985615 -0.000220539 -0.000985615 -4.71255e-05 0.0003993 4.71255e-05 -0.0003993
0.994838 -0.00910282 -0.0334138 0.00910282 0.0334138 -0.00757466 0.00815974 0.00757466 -0.00815974 -0.000250048 -0.000640767 0.000250048 0.000640767 -0.000297316 -0.000425918 0.000297316 0.000425918
1.09956 -0.00974308 -0.0308488 0.00974308 0.0308488 -0.00777028 0.00818035 0.00777028 -0.00818035 0.00128276 -0.000980748 -0.00128276 0.000980748 -9.73791e-06 -0.00038784 9.73791e-06 0.00038784
1.20428 -0.00731063 -0.0315097 0.00731063 0.0315097 -0.0059588 0.00734765 0.0059588 -0.00734765 -0.000817383 0.0020944 0.000817383 -0.0020944 -6.63881e-05 0.000698973 6.63881e-05 -0.000698973
1.309 -0.00795209 -0.0312925 0.00795209 0.0312925 -0.00663753 0.00754951 0.00663753 -0.00754951 0.000505582 0.000510436 -0.000505582 -0.000510436 0.000391721 0.000288636 -0.000391721 -0.000288636
1.41372 -0.00550398 -0.0321483 0.00550398 0.0321483 -0.00612893 0.005807 0.00612893 -0.005807 0.000134564 -0.00113602 -0.000134564 0.00113602 -5.59746e-05 -0.00064676 5.59746e-05 0.00064676
1.51844 -0.00364618 -0.0283562 0.00364618 0.0283562 -0.0036046 0.00666197 0.0036046 -0.00666197 -0.000868924 -0.000878499 0.000868924 0.000878499 -0.000306104 -0.000419851 0.000306104 0.000419851
1.62316 -0.00392391 -0.0275743 0.00392391 0.0275743 -0.00350564 0.00742575 0.00350564 -0.00742575 0.000411584 0.000844468 -0.000411584 -0.000844468 0.000257102 0.000247968 -0.000257102 -0.000247968
1.72788 -0.0051709 -0.0270029 0.0051709 0.0270029 -0.00433041 0.00707817 0.00433041 -0.00707817 -0.000299625 -0.000573793 0.000299625 0.000573793 -0.000234153 -0.000221878 0.000234153 0.000221878
1.8326 -0.00392243 -0.0269703 0.00392243 0.0269703 -0.0029101 0.00676647 0.0029101 -0.00676647 -0.00022892 0.000360426 0.00022892 -0.000360426 -9.07853e-05 0.000592043 9.07853e-05 -0.000592043
1.93732 -0.00404905 -0.0250666 0.00404905 0.0250666 -0.00342541 0.00717494 0.00342541 -0.00717494 0.000211274 7.71984e-05 -0.000211274 -7.71984e-05 -6.26968e-06 -5.07005e-05 6.26968e-06 5.07005e-05
2.04204 -0.00543964 -0.0245413 0.00543964 0.0245413 -0.00388881 0.00658713 0.00388881 -0.00658713 -4.71133e-05 0.00030852 4.71133e-05 -0.00030852 0.00012406 0.000197329 -0.00012406 -0.000197329
2.14675 -0.00436533 -0.0259215 0.00436533 0.0259215 -0.00278688 0.00519382 0.00278688 -0.00519382 0.000392483 0.000586527 -0.000392483 -0.000586527 0.000269929 0.000240693 -0.000269929 -0.000240693
2.25147 -0.00609191 -0.0241279 0.00609191 0.0241279 -0.00344764 0.00615693 0.00344764 -0.00615693 0.000256033 -8.64299e-05 -0.000256033 8.64299e-05 -0.000218212 0.000215439 0.000218212 -0.000215439
2.35619 -0.00453307 -0.0279259 0.00453307 0.0279259 -0.00229988 0.00345966 0.00229988 -0.00345966 0.000394401 -0.000131462 -0.000394401 0.000131462 0.00032388 -0.00030212 -0.00032388 0.00030212
2.46091 -0.00312074 -0.024067 0.00312074 0.024067 -0.00100168 0.00509578 0.00100168 -0.00509578 0.000146542 0.00013583 -0.000146542 -0.00013583 -0.000479678 -5.22124e-05 0.000479678 5.22124e-05
2.56563 -0.00521603 -0.0250022 0.00521603 0.0250022 -0.00232717 0.00385364 0.00232717 -0.00385364 0.000501314 -0.000295528 -0.000501314 0.000295528 0.000636266 4.055e-05 -0.000636266 -4.055e-05
2.67035 -0.00321284 -0.0241684 0.00321284 0.0241684 -0.000474253 0.00368669 0.000474253 -0.00368669 -0.000201023 -8.17148e-05 0.000201023 8.17148e-05 0.000153884 -9.26197e-05 -0.000153884 9.26197e-05
2.77507 -0.00340446 -0.0242343 0.00340446 0.0242343 -6.99558e-05 0.00412963 6.99558e-05 -0.00412963 -0.000397831 0.000278551 0.000397831 -0.000278551 -0.000492985 0.000184991 0.000492985 -0.000184991
2.87979 -0.00339627 -0.0228929 0.00339627 0.0228929 -0.000482115 0.00441259 0.000482115 -0.00441259 0.000345317 -0.000452896 -0.000345317 0.000452896 5.79076e-05 -6.30303e-05 -5.79076e-05 6.30303e-05
2.98451 -0.00258612 -0.0215265 0.00258612 0.0215265 -6.29272e-05 0.00444131 6.29272e-05 -0.00444131 -6.08105e-06 0.000309653 6.08105e-06 -0.000309653 6.38562e-05 4.68463e-05 -6.38562e-05 -4.68463e-05
3.08923 -0.00491176 -0.0216157 0.00491176 0.0216157 -0.000986854 0.00390568 0.000986854 -0.00390568 8.19268e-05 -4.11212e-05 -8.19268e-05 4.11212e-05 -4.42003e-05 6.69073e-05 4.42003e-05 -6.69073e-05
3.19395 -0.00214111 -0.0213896 0.00214111 0.0213896 0.000541831 0.00352539 -0.000541831 -0.00352539 -0.000453125 6.86927e-05 0.000453125 -6.86927e-05 -0.000279586 -2.26473e-05 0.000279586 2.26473e-05
3.29867 -0.00408837 -0.0198834 0.00408837 0.0198834 0.000144353 0.00398867 -0.000144353 -0.00398867 2.58924e-06 0.000138857 -2.58924e-06 -0.000138857 0.000168393 0.000200155 -0.000168393 -0.000200155
3.40339 -0.00419859 -0.0192534 0.00419859 0.0192534 -0.000230053 0.00414232 0.000230053 -0.00414232 0.000234694 5.6863e-05 -0.000234694 -5.6863e-05 -0.000130363 -6.27953e-05 0.000130363 6.27953e-05
3.50811 -0.00525445 -0.0193283 0.00525445 0.0193283 -0.000721908 0.00319887 0.000721908 -0.00319887 4.68944e-05 -0.000323712 -4.68944e-05 0.000323712 0.000174403 0.000142122 -0.000174403 -0.000142122
3.61283 -0.0036268 -0.0188118 0.0036268 0.0188118 0.000414713 0.00340061 -0.000414713 -0.00340061 2.1149e-05 -0.000470943 -2.1149e-05 0.000470943 2.97857e-05 -0.000365053 -2.97857e-05 0.000365053
3.71755 -0.00538072 -0.0189117 0.00538072 0.0189117 -0.000202862 0.002618 0.000202862 -0.002618 0.000410797 8.022e-05 -0.000410797 -8.022e-05 0.000131846 4.37192e-05 -0.000131846 -4.37192e-05
3.82227 -0.0041052 -0.0199031 0.0041052 0.0199031 0.00067147 0.00205611 -0.00067147 -0.00205611 -1.63129e-05 0.000241363 1.63129e-05 -0.000241363 3.74129e-05 0.000204218 -3.74129e-05 -0.000204218
3.92699 -0.0037998 -0.0191275 0.0037998 0.0191275 0.00096047 0.00229929 -0.00096047 -0.00229929 6.32028e-05 -0.00049633 -6.32028e-05 0.00049633 7.58303e-05 -0.000264772 -7.58303e-05 0.000264772
4.03171 -0.00365494 -0.0174193 0.00365494 0.0174193 0.00100431 0.00309856 -0.00100431 -0.00309856 0.000235988 4.67831e-05 -0.000235988 -4.67831e-05 0.000121409 2.15179e-05 -0.000121409 -2.15179e-05
4.13643 -0.00319395 -0.0176266 0.00319395 0.0176266 0.000994608 0.00237538 -0.000994608 -0.00237538 -0.000142112 0.000139793 0.000142112 -0.000139793 -0.000150172 0.000101007 0.000150172 -0.000101007
